value,chindex,chlabel,bini,binlabel,SubjID
3.562,2,Fz,39,Correct_Rejections,S134
4.883,3,F3,39,Correct_Rejections,S134
4.903,4,F7,39,Correct_Rejections,S134
4.196,5,FC5,39,Correct_Rejections,S134
3.928,6,FC1,39,Correct_Rejections,S134
3.766,7,C3,39,Correct_Rejections,S134
3.052,8,T7,39,Correct_Rejections,S134
3.750,9,CP5,39,Correct_Rejections,S134
3.443,10,CP1,39,Correct_Rejections,S134
2.603,11,Pz,39,Correct_Rejections,S134
3.701,12,P3,39,Correct_Rejections,S134
2.639,13,P7,39,Correct_Rejections,S134
1.369,14,O1,39,Correct_Rejections,S134
1.375,15,O2,39,Correct_Rejections,S134
6.278,16,P4,39,Correct_Rejections,S134
4.358,17,P8,39,Correct_Rejections,S134
6.456,18,CP6,39,Correct_Rejections,S134
4.515,19,CP2,39,Correct_Rejections,S134
3.117,20,CZ,39,Correct_Rejections,S134
5.966,21,C4,39,Correct_Rejections,S134
5.697,22,T8,39,Correct_Rejections,S134
6.195,23,FC6,39,Correct_Rejections,S134
4.703,24,FC2,39,Correct_Rejections,S134
6.001,25,F4,39,Correct_Rejections,S134
7.868,26,F8,39,Correct_Rejections,S134
5.348,27,FP2,39,Correct_Rejections,S134
4.800,1,FP1,40,False_Alarms,S134
3.392,2,Fz,40,False_Alarms,S134
3.861,3,F3,40,False_Alarms,S134
2.468,4,F7,40,False_Alarms,S134
3.148,5,FC5,40,False_Alarms,S134
2.094,6,FC1,40,False_Alarms,S134
2.621,7,C3,40,False_Alarms,S134
1.684,8,T7,40,False_Alarms,S134
1.806,9,CP5,40,False_Alarms,S134
1.672,10,CP1,40,False_Alarms,S134
0.043,11,Pz,40,False_Alarms,S134
0.959,12,P3,40,False_Alarms,S134
0.375,13,P7,40,False_Alarms,S134
-0.433,14,O1,40,False_Alarms,S134
-0.106,15,O2,40,False_Alarms,S134
2.796,16,P4,40,False_Alarms,S134
0.285,17,P8,40,False_Alarms,S134
2.818,18,CP6,40,False_Alarms,S134
1.841,19,CP2,40,False_Alarms,S134
1.164,20,CZ,40,False_Alarms,S134
3.937,21,C4,40,False_Alarms,S134
1.629,22,T8,40,False_Alarms,S134
4.363,23,FC6,40,False_Alarms,S134
2.960,24,FC2,40,False_Alarms,S134
4.627,25,F4,40,False_Alarms,S134
5.085,26,F8,40,False_Alarms,S134
4.391,27,FP2,40,False_Alarms,S134
3.132,1,FP1,41,Old,S134
4.626,2,Fz,41,Old,S134
5.712,3,F3,41,Old,S134
4.617,4,F7,41,Old,S134
5.466,5,FC5,41,Old,S134
6.021,6,FC1,41,Old,S134
6.515,7,C3,41,Old,S134
4.401,8,T7,41,Old,S134
5.343,9,CP5,41,Old,S134
5.445,10,CP1,41,Old,S134
4.716,11,Pz,41,Old,S134
5.023,12,P3,41,Old,S134
3.958,13,P7,41,Old,S134
3.283,14,O1,41,Old,S134
3.710,15,O2,41,Old,S134
7.751,16,P4,41,Old,S134
4.042,17,P8,41,Old,S134
4.344,18,CP6,41,Old,S134
5.694,19,CP2,41,Old,S134
5.299,20,CZ,41,Old,S134
4.572,21,C4,41,Old,S134
3.226,22,T8,41,Old,S134
3.159,23,FC6,41,Old,S134
4.894,24,FC2,41,Old,S134
4.279,25,F4,41,Old,S134
1.900,26,F8,41,Old,S134
1.962,27,FP2,41,Old,S134
4.257,1,FP1,42,New,S134
3.477,2,Fz,42,New,S134
4.372,3,F3,42,New,S134
3.686,4,F7,42,New,S134
3.672,5,FC5,42,New,S134
3.011,6,FC1,42,New,S134
3.193,7,C3,42,New,S134
2.368,8,T7,42,New,S134
2.778,9,CP5,42,New,S134
2.558,10,CP1,42,New,S134
1.323,11,Pz,42,New,S134
2.330,12,P3,42,New,S134
1.507,13,P7,42,New,S134
0.468,14,O1,42,New,S134
0.635,15,O2,42,New,S134
4.537,16,P4,42,New,S134
2.321,17,P8,42,New,S134
4.637,18,CP6,42,New,S134
3.178,19,CP2,42,New,S134
2.141,20,CZ,42,New,S134
4.951,21,C4,42,New,S134
3.663,22,T8,42,New,S134
5.279,23,FC6,42,New,S134
3.831,24,FC2,42,New,S134
5.314,25,F4,42,New,S134
6.476,26,F8,42,New,S134
4.870,27,FP2,42,New,S134
1.284,1,FP1,43,Correct_Responses,S134
2.127,2,Fz,43,Correct_Responses,S134
2.612,3,F3,43,Correct_Responses,S134
2.354,4,F7,43,Correct_Responses,S134
2.697,5,FC5,43,Correct_Responses,S134
2.927,6,FC1,43,Correct_Responses,S134
2.871,7,C3,43,Correct_Responses,S134
1.820,8,T7,43,Correct_Responses,S134
3.025,9,CP5,43,Correct_Responses,S134
3.231,10,CP1,43,Correct_Responses,S134
2.217,11,Pz,43,Correct_Responses,S134
3.342,12,P3,43,Correct_Responses,S134
2.261,13,P7,43,Correct_Responses,S134
0.821,14,O1,43,Correct_Responses,S134
1.172,15,O2,43,Correct_Responses,S134
6.560,16,P4,43,Correct_Responses,S134
3.839,17,P8,43,Correct_Responses,S134
4.904,18,CP6,43,Correct_Responses,S134
3.832,19,CP2,43,Correct_Responses,S134
2.453,20,CZ,43,Correct_Responses,S134
3.797,21,C4,43,Correct_Responses,S134
3.295,22,T8,43,Correct_Responses,S134
3.660,23,FC6,43,Correct_Responses,S134
2.937,24,FC2,43,Correct_Responses,S134
3.385,25,F4,43,Correct_Responses,S134
4.484,26,F8,43,Correct_Responses,S134
2.655,27,FP2,43,Correct_Responses,S134
6.105,1,FP1,44,Incorrect_Responses,S134
5.976,2,Fz,44,Incorrect_Responses,S134
7.472,3,F3,44,Incorrect_Responses,S134
5.948,4,F7,44,Incorrect_Responses,S134
6.441,5,FC5,44,Incorrect_Responses,S134
6.105,6,FC1,44,Incorrect_Responses,S134
6.838,7,C3,44,Incorrect_Responses,S134
4.948,8,T7,44,Incorrect_Responses,S134
5.096,9,CP5,44,Incorrect_Responses,S134
4.771,10,CP1,44,Incorrect_Responses,S134
3.821,11,Pz,44,Incorrect_Responses,S134
4.011,12,P3,44,Incorrect_Responses,S134
3.205,13,P7,44,Incorrect_Responses,S134
2.930,14,O1,44,Incorrect_Responses,S134
3.173,15,O2,44,Incorrect_Responses,S134
5.728,16,P4,44,Incorrect_Responses,S134
2.525,17,P8,44,Incorrect_Responses,S134
4.077,18,CP6,44,Incorrect_Responses,S134
5.040,19,CP2,44,Incorrect_Responses,S134
4.987,20,CZ,44,Incorrect_Responses,S134
5.727,21,C4,44,Incorrect_Responses,S134
3.594,22,T8,44,Incorrect_Responses,S134
4.778,23,FC6,44,Incorrect_Responses,S134
5.787,24,FC2,44,Incorrect_Responses,S134
6.208,25,F4,44,Incorrect_Responses,S134
3.891,26,F8,44,Incorrect_Responses,S134
4.176,27,FP2,44,Incorrect_Responses,S134
-5.946,1,FP1,45,Hits_Minus_False_Alarms,S134
-2.700,2,Fz,45,Hits_Minus_False_Alarms,S134
-3.520,3,F3,45,Hits_Minus_False_Alarms,S134
-2.663,4,F7,45,Hits_Minus_False_Alarms,S134
-1.950,5,FC5,45,Hits_Minus_False_Alarms,S134
-0.169,6,FC1,45,Hits_Minus_False_Alarms,S134
-0.645,7,C3,45,Hits_Minus_False_Alarms,S134
-1.095,8,T7,45,Hits_Minus_False_Alarms,S134
0.495,9,CP5,45,Hits_Minus_False_Alarms,S134
1.348,10,CP1,45,Hits_Minus_False_Alarms,S134
1.788,11,Pz,45,Hits_Minus_False_Alarms,S134
2.023,12,P3,45,Hits_Minus_False_Alarms,S134
1.507,13,P7,45,Hits_Minus_False_Alarms,S134
0.706,14,O1,45,Hits_Minus_False_Alarms,S134
1.074,15,O2,45,Hits_Minus_False_Alarms,S134
4.045,16,P4,45,Hits_Minus_False_Alarms,S134
3.035,17,P8,45,Hits_Minus_False_Alarms,S134
0.534,18,CP6,45,Hits_Minus_False_Alarms,S134
1.308,19,CP2,45,Hits_Minus_False_Alarms,S134
0.624,20,CZ,45,Hits_Minus_False_Alarms,S134
-2.310,21,C4,45,Hits_Minus_False_Alarms,S134
-0.735,22,T8,45,Hits_Minus_False_Alarms,S134
-3.238,23,FC6,45,Hits_Minus_False_Alarms,S134
-1.788,24,FC2,45,Hits_Minus_False_Alarms,S134
-3.858,25,F4,45,Hits_Minus_False_Alarms,S134
-3.983,26,F8,45,Hits_Minus_False_Alarms,S134
-4.429,27,FP2,45,Hits_Minus_False_Alarms,S134
-8.556,1,FP1,46,Hits_Minus_Misses,S134
-7.868,2,Fz,46,Hits_Minus_Misses,S134
-10.743,3,F3,46,Hits_Minus_Misses,S134
-9.624,4,F7,46,Hits_Minus_Misses,S134
-8.535,5,FC5,46,Hits_Minus_Misses,S134
-8.191,6,FC1,46,Hits_Minus_Misses,S134
-9.080,7,C3,46,Hits_Minus_Misses,S134
-7.624,8,T7,46,Hits_Minus_Misses,S134
-6.085,9,CP5,46,Hits_Minus_Misses,S134
-4.850,10,CP1,46,Hits_Minus_Misses,S134
-5.769,11,Pz,46,Hits_Minus_Misses,S134
-4.080,12,P3,46,Hits_Minus_Misses,S134
-4.153,13,P7,46,Hits_Minus_Misses,S134
-6.020,14,O1,46,Hits_Minus_Misses,S134
-5.484,15,O2,46,Hits_Minus_Misses,S134
-1.820,16,P4,46,Hits_Minus_Misses,S134
-1.446,17,P8,46,Hits_Minus_Misses,S134
-1.985,18,CP6,46,Hits_Minus_Misses,S134
-5.091,19,CP2,46,Hits_Minus_Misses,S134
-7.022,20,CZ,46,Hits_Minus_Misses,S134
-5.889,21,C4,46,Hits_Minus_Misses,S134
-4.664,22,T8,46,Hits_Minus_Misses,S134
-4.067,23,FC6,46,Hits_Minus_Misses,S134
-7.443,24,FC2,46,Hits_Minus_Misses,S134
-7.019,25,F4,46,Hits_Minus_Misses,S134
-1.596,26,F8,46,Hits_Minus_Misses,S134
-4.000,27,FP2,46,Hits_Minus_Misses,S134
-4.859,1,FP1,47,Hits_Minus_Correct_Rejections,S134
-2.870,2,Fz,47,Hits_Minus_Correct_Rejections,S134
-4.542,3,F3,47,Hits_Minus_Correct_Rejections,S134
-5.098,4,F7,47,Hits_Minus_Correct_Rejections,S134
-2.998,5,FC5,47,Hits_Minus_Correct_Rejections,S134
-2.003,6,FC1,47,Hits_Minus_Correct_Rejections,S134
-1.791,7,C3,47,Hits_Minus_Correct_Rejections,S134
-2.463,8,T7,47,Hits_Minus_Correct_Rejections,S134
-1.450,9,CP5,47,Hits_Minus_Correct_Rejections,S134
-0.423,10,CP1,47,Hits_Minus_Correct_Rejections,S134
-0.772,11,Pz,47,Hits_Minus_Correct_Rejections,S134
-0.718,12,P3,47,Hits_Minus_Correct_Rejections,S134
-0.757,13,P7,47,Hits_Minus_Correct_Rejections,S134
-1.096,14,O1,47,Hits_Minus_Correct_Rejections,S134
-0.407,15,O2,47,Hits_Minus_Correct_Rejections,S134
0.563,16,P4,47,Hits_Minus_Correct_Rejections,S134
-1.039,17,P8,47,Hits_Minus_Correct_Rejections,S134
-3.104,18,CP6,47,Hits_Minus_Correct_Rejections,S134
-1.366,19,CP2,47,Hits_Minus_Correct_Rejections,S134
-1.329,20,CZ,47,Hits_Minus_Correct_Rejections,S134
-4.339,21,C4,47,Hits_Minus_Correct_Rejections,S134
-4.803,22,T8,47,Hits_Minus_Correct_Rejections,S134
-5.070,23,FC6,47,Hits_Minus_Correct_Rejections,S134
-3.531,24,FC2,47,Hits_Minus_Correct_Rejections,S134
-5.231,25,F4,47,Hits_Minus_Correct_Rejections,S134
-6.766,26,F8,47,Hits_Minus_Correct_Rejections,S134
-5.387,27,FP2,47,Hits_Minus_Correct_Rejections,S134
2.743,1,FP1,48,Old_1,S134
4.835,2,Fz,48,Old_1,S134
6.489,3,F3,48,Old_1,S134
5.937,4,F7,48,Old_1,S134
5.395,5,FC5,48,Old_1,S134
6.474,6,FC1,48,Old_1,S134
7.567,7,C3,48,Old_1,S134
5.411,8,T7,48,Old_1,S134
6.527,9,CP5,48,Old_1,S134
6.765,10,CP1,48,Old_1,S134
7.564,11,Pz,48,Old_1,S134
7.858,12,P3,48,Old_1,S134
6.166,13,P7,48,Old_1,S134
6.657,14,O1,48,Old_1,S134
7.256,15,O2,48,Old_1,S134
12.653,16,P4,48,Old_1,S134
6.118,17,P8,48,Old_1,S134
5.166,18,CP6,48,Old_1,S134
6.904,19,CP2,48,Old_1,S134
5.274,20,CZ,48,Old_1,S134
4.465,21,C4,48,Old_1,S134
2.113,22,T8,48,Old_1,S134
1.084,23,FC6,48,Old_1,S134
4.535,24,FC2,48,Old_1,S134
3.837,25,F4,48,Old_1,S134
-1.070,26,F8,48,Old_1,S134
1.166,27,FP2,48,Old_1,S134
3.680,1,FP1,49,New_1,S134
3.708,2,Fz,49,New_1,S134
3.502,3,F3,49,New_1,S134
3.428,4,F7,49,New_1,S134
3.479,5,FC5,49,New_1,S134
3.267,6,FC1,49,New_1,S134
4.263,7,C3,49,New_1,S134
2.624,8,T7,49,New_1,S134
4.559,9,CP5,49,New_1,S134
4.724,10,CP1,49,New_1,S134
4.794,11,Pz,49,New_1,S134
5.555,12,P3,49,New_1,S134
4.059,13,P7,49,New_1,S134
2.783,14,O1,49,New_1,S134
4.369,15,O2,49,New_1,S134
6.533,16,P4,49,New_1,S134
3.720,17,P8,49,New_1,S134
5.855,18,CP6,49,New_1,S134
4.797,19,CP2,49,New_1,S134
2.756,20,CZ,49,New_1,S134
5.088,21,C4,49,New_1,S134
6.537,22,T8,49,New_1,S134
5.428,23,FC6,49,New_1,S134
4.499,24,FC2,49,New_1,S134
5.036,25,F4,49,New_1,S134
6.198,26,F8,49,New_1,S134
4.453,27,FP2,49,New_1,S134
-2.631,1,FP1,50,Correct_Responses_1,S134
-2.494,2,Fz,50,Correct_Responses_1,S134
-1.353,3,F3,50,Correct_Responses_1,S134
0.566,4,F7,50,Correct_Responses_1,S134
-0.040,5,FC5,50,Correct_Responses_1,S134
-0.570,6,FC1,50,Correct_Responses_1,S134
1.392,7,C3,50,Correct_Responses_1,S134
0.447,8,T7,50,Correct_Responses_1,S134
3.016,9,CP5,50,Correct_Responses_1,S134
2.644,10,CP1,50,Correct_Responses_1,S134
3.723,11,Pz,50,Correct_Responses_1,S134
5.423,12,P3,50,Correct_Responses_1,S134
3.732,13,P7,50,Correct_Responses_1,S134
4.787,14,O1,50,Correct_Responses_1,S134
5.646,15,O2,50,Correct_Responses_1,S134
10.244,16,P4,50,Correct_Responses_1,S134
6.386,17,P8,50,Correct_Responses_1,S134
5.815,18,CP6,50,Correct_Responses_1,S134
2.972,19,CP2,50,Correct_Responses_1,S134
-0.572,20,CZ,50,Correct_Responses_1,S134
1.428,21,C4,50,Correct_Responses_1,S134
4.320,22,T8,50,Correct_Responses_1,S134
0.773,23,FC6,50,Correct_Responses_1,S134
-0.898,24,FC2,50,Correct_Responses_1,S134
-1.393,25,F4,50,Correct_Responses_1,S134
1.629,26,F8,50,Correct_Responses_1,S134
-1.205,27,FP2,50,Correct_Responses_1,S134
9.054,1,FP1,51,Incorrect_Responses_1,S134
11.037,2,Fz,51,Incorrect_Responses_1,S134
11.344,3,F3,51,Incorrect_Responses_1,S134
8.799,4,F7,51,Incorrect_Responses_1,S134
8.914,5,FC5,51,Incorrect_Responses_1,S134
10.310,6,FC1,51,Incorrect_Responses_1,S134
10.437,7,C3,51,Incorrect_Responses_1,S134
7.588,8,T7,51,Incorrect_Responses_1,S134
8.071,9,CP5,51,Incorrect_Responses_1,S134
8.845,10,CP1,51,Incorrect_Responses_1,S134
8.634,11,Pz,51,Incorrect_Responses_1,S134
7.990,12,P3,51,Incorrect_Responses_1,S134
6.493,13,P7,51,Incorrect_Responses_1,S134
4.652,14,O1,51,Incorrect_Responses_1,S134
5.979,15,O2,51,Incorrect_Responses_1,S134
8.942,16,P4,51,Incorrect_Responses_1,S134
3.452,17,P8,51,Incorrect_Responses_1,S134
5.205,18,CP6,51,Incorrect_Responses_1,S134
8.729,19,CP2,51,Incorrect_Responses_1,S134
8.603,20,CZ,51,Incorrect_Responses_1,S134
8.125,21,C4,51,Incorrect_Responses_1,S134
4.329,22,T8,51,Incorrect_Responses_1,S134
5.738,23,FC6,51,Incorrect_Responses_1,S134
9.932,24,FC2,51,Incorrect_Responses_1,S134
10.267,25,F4,51,Incorrect_Responses_1,S134
3.498,26,F8,51,Incorrect_Responses_1,S134
6.823,27,FP2,51,Incorrect_Responses_1,S134
-9.048,1,FP1,25,Hits_Shape_1,S139
-10.437,2,Fz,25,Hits_Shape_1,S139
-8.359,3,F3,25,Hits_Shape_1,S139
-5.837,4,F7,25,Hits_Shape_1,S139
-1.330,5,FC5,25,Hits_Shape_1,S139
-9.142,6,FC1,25,Hits_Shape_1,S139
-2.149,7,C3,25,Hits_Shape_1,S139
-1.322,8,T7,25,Hits_Shape_1,S139
1.180,9,CP5,25,Hits_Shape_1,S139
-2.707,10,CP1,25,Hits_Shape_1,S139
-0.485,11,Pz,25,Hits_Shape_1,S139
1.523,12,P3,25,Hits_Shape_1,S139
1.399,13,P7,25,Hits_Shape_1,S139
7.357,14,O1,25,Hits_Shape_1,S139
7.534,15,O2,25,Hits_Shape_1,S139
1.077,16,P4,25,Hits_Shape_1,S139
6.934,17,P8,25,Hits_Shape_1,S139
-1.202,18,CP6,25,Hits_Shape_1,S139
-4.464,19,CP2,25,Hits_Shape_1,S139
-7.322,20,CZ,25,Hits_Shape_1,S139
-5.276,21,C4,25,Hits_Shape_1,S139
-1.116,22,T8,25,Hits_Shape_1,S139
-3.216,23,FC6,25,Hits_Shape_1,S139
-8.767,24,FC2,25,Hits_Shape_1,S139
-9.394,25,F4,25,Hits_Shape_1,S139
-0.978,26,F8,25,Hits_Shape_1,S139
-8.124,27,FP2,25,Hits_Shape_1,S139
-17.078,1,FP1,26,Misses_Shape_1,S139
-16.009,2,Fz,26,Misses_Shape_1,S139
-13.611,3,F3,26,Misses_Shape_1,S139
-11.076,4,F7,26,Misses_Shape_1,S139
-10.303,5,FC5,26,Misses_Shape_1,S139
-12.471,6,FC1,26,Misses_Shape_1,S139
-8.070,7,C3,26,Misses_Shape_1,S139
-3.254,8,T7,26,Misses_Shape_1,S139
-4.859,9,CP5,26,Misses_Shape_1,S139
-7.143,10,CP1,26,Misses_Shape_1,S139
-7.423,11,Pz,26,Misses_Shape_1,S139
-5.571,12,P3,26,Misses_Shape_1,S139
-0.556,13,P7,26,Misses_Shape_1,S139
-0.829,14,O1,26,Misses_Shape_1,S139
-0.718,15,O2,26,Misses_Shape_1,S139
-5.992,16,P4,26,Misses_Shape_1,S139
-2.119,17,P8,26,Misses_Shape_1,S139
-6.525,18,CP6,26,Misses_Shape_1,S139
-7.376,19,CP2,26,Misses_Shape_1,S139
-8.819,20,CZ,26,Misses_Shape_1,S139
-7.123,21,C4,26,Misses_Shape_1,S139
-4.376,22,T8,26,Misses_Shape_1,S139
-4.279,23,FC6,26,Misses_Shape_1,S139
-12.459,24,FC2,26,Misses_Shape_1,S139
-13.411,25,F4,26,Misses_Shape_1,S139
-4.810,26,F8,26,Misses_Shape_1,S139
-16.143,27,FP2,26,Misses_Shape_1,S139
-1.757,1,FP1,27,Correct_Rejections_Shape_1,S139
-6.952,2,Fz,27,Correct_Rejections_Shape_1,S139
-4.405,3,F3,27,Correct_Rejections_Shape_1,S139
0.833,4,F7,27,Correct_Rejections_Shape_1,S139
-2.172,5,FC5,27,Correct_Rejections_Shape_1,S139
-5.822,6,FC1,27,Correct_Rejections_Shape_1,S139
-4.143,7,C3,27,Correct_Rejections_Shape_1,S139
-0.939,8,T7,27,Correct_Rejections_Shape_1,S139
-1.951,9,CP5,27,Correct_Rejections_Shape_1,S139
-4.117,10,CP1,27,Correct_Rejections_Shape_1,S139
-1.159,11,Pz,27,Correct_Rejections_Shape_1,S139
-0.358,12,P3,27,Correct_Rejections_Shape_1,S139
0.042,13,P7,27,Correct_Rejections_Shape_1,S139
4.040,14,O1,27,Correct_Rejections_Shape_1,S139
1.857,15,O2,27,Correct_Rejections_Shape_1,S139
0.248,16,P4,27,Correct_Rejections_Shape_1,S139
-0.122,17,P8,27,Correct_Rejections_Shape_1,S139
-3.237,18,CP6,27,Correct_Rejections_Shape_1,S139
-3.117,19,CP2,27,Correct_Rejections_Shape_1,S139
-5.463,20,CZ,27,Correct_Rejections_Shape_1,S139
-4.806,21,C4,27,Correct_Rejections_Shape_1,S139
-3.926,22,T8,27,Correct_Rejections_Shape_1,S139
-3.497,23,FC6,27,Correct_Rejections_Shape_1,S139
-7.109,24,FC2,27,Correct_Rejections_Shape_1,S139
-5.960,25,F4,27,Correct_Rejections_Shape_1,S139
-2.664,26,F8,27,Correct_Rejections_Shape_1,S139
-0.992,27,FP2,27,Correct_Rejections_Shape_1,S139
1.842,1,FP1,28,False_Alarms_Shape_1,S139
0.433,2,Fz,28,False_Alarms_Shape_1,S139
2.861,3,F3,28,False_Alarms_Shape_1,S139
2.618,4,F7,28,False_Alarms_Shape_1,S139
1.777,5,FC5,28,False_Alarms_Shape_1,S139
0.383,6,FC1,28,False_Alarms_Shape_1,S139
1.105,7,C3,28,False_Alarms_Shape_1,S139
1.464,8,T7,28,False_Alarms_Shape_1,S139
2.215,9,CP5,28,False_Alarms_Shape_1,S139
-0.119,10,CP1,28,False_Alarms_Shape_1,S139
0.237,11,Pz,28,False_Alarms_Shape_1,S139
2.789,12,P3,28,False_Alarms_Shape_1,S139
3.783,13,P7,28,False_Alarms_Shape_1,S139
6.171,14,O1,28,False_Alarms_Shape_1,S139
5.229,15,O2,28,False_Alarms_Shape_1,S139
3.710,16,P4,28,False_Alarms_Shape_1,S139
6.793,17,P8,28,False_Alarms_Shape_1,S139
1.314,18,CP6,28,False_Alarms_Shape_1,S139
-0.562,19,CP2,28,False_Alarms_Shape_1,S139
-2.671,20,CZ,28,False_Alarms_Shape_1,S139
0.172,21,C4,28,False_Alarms_Shape_1,S139
0.690,22,T8,28,False_Alarms_Shape_1,S139
-1.416,23,FC6,28,False_Alarms_Shape_1,S139
-0.949,24,FC2,28,False_Alarms_Shape_1,S139
0.328,25,F4,28,False_Alarms_Shape_1,S139
-1.961,26,F8,28,False_Alarms_Shape_1,S139
-0.753,27,FP2,28,False_Alarms_Shape_1,S139
2.186,1,FP1,29,Hits_Shape_2,S139
5.694,2,Fz,29,Hits_Shape_2,S139
7.552,3,F3,29,Hits_Shape_2,S139
4.499,4,F7,29,Hits_Shape_2,S139
4.480,5,FC5,29,Hits_Shape_2,S139
6.394,6,FC1,29,Hits_Shape_2,S139
4.016,7,C3,29,Hits_Shape_2,S139
1.860,8,T7,29,Hits_Shape_2,S139
0.591,9,CP5,29,Hits_Shape_2,S139
3.407,10,CP1,29,Hits_Shape_2,S139
0.359,11,Pz,29,Hits_Shape_2,S139
0.079,12,P3,29,Hits_Shape_2,S139
-2.410,13,P7,29,Hits_Shape_2,S139
-1.424,14,O1,29,Hits_Shape_2,S139
-2.265,15,O2,29,Hits_Shape_2,S139
-1.057,16,P4,29,Hits_Shape_2,S139
-2.444,17,P8,29,Hits_Shape_2,S139
-1.934,18,CP6,29,Hits_Shape_2,S139
-0.063,19,CP2,29,Hits_Shape_2,S139
4.268,20,CZ,29,Hits_Shape_2,S139
1.317,21,C4,29,Hits_Shape_2,S139
1.901,22,T8,29,Hits_Shape_2,S139
2.901,23,FC6,29,Hits_Shape_2,S139
5.180,24,FC2,29,Hits_Shape_2,S139
5.459,25,F4,29,Hits_Shape_2,S139
3.446,26,F8,29,Hits_Shape_2,S139
3.999,27,FP2,29,Hits_Shape_2,S139
-4.487,1,FP1,30,Misses_Shape_2,S139
-2.351,2,Fz,30,Misses_Shape_2,S139
-1.482,3,F3,30,Misses_Shape_2,S139
-4.905,4,F7,30,Misses_Shape_2,S139
-3.529,5,FC5,30,Misses_Shape_2,S139
-1.513,6,FC1,30,Misses_Shape_2,S139
-0.747,7,C3,30,Misses_Shape_2,S139
-2.518,8,T7,30,Misses_Shape_2,S139
-2.791,9,CP5,30,Misses_Shape_2,S139
-2.061,10,CP1,30,Misses_Shape_2,S139
-0.959,11,Pz,30,Misses_Shape_2,S139
-0.913,12,P3,30,Misses_Shape_2,S139
-2.642,13,P7,30,Misses_Shape_2,S139
1.055,14,O1,30,Misses_Shape_2,S139
-0.060,15,O2,30,Misses_Shape_2,S139
0.712,16,P4,30,Misses_Shape_2,S139
1.526,17,P8,30,Misses_Shape_2,S139
0.423,18,CP6,30,Misses_Shape_2,S139
-2.402,19,CP2,30,Misses_Shape_2,S139
-2.261,20,CZ,30,Misses_Shape_2,S139
-1.079,21,C4,30,Misses_Shape_2,S139
0.298,22,T8,30,Misses_Shape_2,S139
-0.971,23,FC6,30,Misses_Shape_2,S139
-2.552,24,FC2,30,Misses_Shape_2,S139
-4.856,25,F4,30,Misses_Shape_2,S139
-0.137,26,F8,30,Misses_Shape_2,S139
-4.568,27,FP2,30,Misses_Shape_2,S139
-5.097,1,FP1,31,Correct_Rejections_Shape_2,S139
0.420,2,Fz,31,Correct_Rejections_Shape_2,S139
0.343,3,F3,31,Correct_Rejections_Shape_2,S139
-2.449,4,F7,31,Correct_Rejections_Shape_2,S139
0.784,5,FC5,31,Correct_Rejections_Shape_2,S139
2.297,6,FC1,31,Correct_Rejections_Shape_2,S139
0.283,7,C3,31,Correct_Rejections_Shape_2,S139
-1.215,8,T7,31,Correct_Rejections_Shape_2,S139
-0.501,9,CP5,31,Correct_Rejections_Shape_2,S139
3.363,10,CP1,31,Correct_Rejections_Shape_2,S139
4.636,11,Pz,31,Correct_Rejections_Shape_2,S139
1.988,12,P3,31,Correct_Rejections_Shape_2,S139
-1.306,13,P7,31,Correct_Rejections_Shape_2,S139
0.973,14,O1,31,Correct_Rejections_Shape_2,S139
5.871,15,O2,31,Correct_Rejections_Shape_2,S139
8.994,16,P4,31,Correct_Rejections_Shape_2,S139
8.685,17,P8,31,Correct_Rejections_Shape_2,S139
7.070,18,CP6,31,Correct_Rejections_Shape_2,S139
5.058,19,CP2,31,Correct_Rejections_Shape_2,S139
3.118,20,CZ,31,Correct_Rejections_Shape_2,S139
4.676,21,C4,31,Correct_Rejections_Shape_2,S139
5.435,22,T8,31,Correct_Rejections_Shape_2,S139
3.526,23,FC6,31,Correct_Rejections_Shape_2,S139
2.721,24,FC2,31,Correct_Rejections_Shape_2,S139
1.297,25,F4,31,Correct_Rejections_Shape_2,S139
2.309,26,F8,31,Correct_Rejections_Shape_2,S139
-4.611,27,FP2,31,Correct_Rejections_Shape_2,S139
-6.978,1,FP1,32,False_Alarms_Shape_2,S139
-6.120,2,Fz,32,False_Alarms_Shape_2,S139
-4.505,3,F3,32,False_Alarms_Shape_2,S139
-6.254,4,F7,32,False_Alarms_Shape_2,S139
-4.425,5,FC5,32,False_Alarms_Shape_2,S139
-4.169,6,FC1,32,False_Alarms_Shape_2,S139
-3.119,7,C3,32,False_Alarms_Shape_2,S139
-2.877,8,T7,32,False_Alarms_Shape_2,S139
-3.646,9,CP5,32,False_Alarms_Shape_2,S139
-2.626,10,CP1,32,False_Alarms_Shape_2,S139
-0.996,11,Pz,32,False_Alarms_Shape_2,S139
-2.983,12,P3,32,False_Alarms_Shape_2,S139
-3.624,13,P7,32,False_Alarms_Shape_2,S139
-2.921,14,O1,32,False_Alarms_Shape_2,S139
0.682,15,O2,32,False_Alarms_Shape_2,S139
0.671,16,P4,32,False_Alarms_Shape_2,S139
2.048,17,P8,32,False_Alarms_Shape_2,S139
-0.256,18,CP6,32,False_Alarms_Shape_2,S139
-0.453,19,CP2,32,False_Alarms_Shape_2,S139
-2.536,20,CZ,32,False_Alarms_Shape_2,S139
-0.926,21,C4,32,False_Alarms_Shape_2,S139
-2.818,22,T8,32,False_Alarms_Shape_2,S139
-3.433,23,FC6,32,False_Alarms_Shape_2,S139
