       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
       3.199	           1	         FP1	          38	                       Misses	S115_vsl_dprime
       7.118	           2	          Fz	          38	                       Misses	S115_vsl_dprime
       4.020	           3	          F3	          38	                       Misses	S115_vsl_dprime
       3.409	           4	          F7	          38	                       Misses	S115_vsl_dprime
       4.754	           5	         FC5	          38	                       Misses	S115_vsl_dprime
       7.027	           6	         FC1	          38	                       Misses	S115_vsl_dprime
       6.600	           7	          C3	          38	                       Misses	S115_vsl_dprime
       3.143	           8	          T7	          38	                       Misses	S115_vsl_dprime
       4.611	           9	         CP5	          38	                       Misses	S115_vsl_dprime
       5.601	          10	         CP1	          38	                       Misses	S115_vsl_dprime
       3.175	          11	          Pz	          38	                       Misses	S115_vsl_dprime
       5.378	          12	          P3	          38	                       Misses	S115_vsl_dprime
       2.881	          13	          P7	          38	                       Misses	S115_vsl_dprime
       1.496	          14	          O1	          38	                       Misses	S115_vsl_dprime
      -0.645	          15	          O2	          38	                       Misses	S115_vsl_dprime
       2.652	          16	          P4	          38	                       Misses	S115_vsl_dprime
       1.124	          17	          P8	          38	                       Misses	S115_vsl_dprime
       2.667	          18	         CP6	          38	                       Misses	S115_vsl_dprime
       4.862	          19	         CP2	          38	                       Misses	S115_vsl_dprime
       7.357	          20	          CZ	          38	                       Misses	S115_vsl_dprime
       5.349	          21	          C4	          38	                       Misses	S115_vsl_dprime
       2.829	          22	          T8	          38	                       Misses	S115_vsl_dprime
       4.379	          23	         FC6	          38	                       Misses	S115_vsl_dprime
       6.961	          24	         FC2	          38	                       Misses	S115_vsl_dprime
       5.389	          25	          F4	          38	                       Misses	S115_vsl_dprime
       4.889	          26	          F8	          38	                       Misses	S115_vsl_dprime
       4.261	          27	         FP2	          38	                       Misses	S115_vsl_dprime
      -7.971	           1	         FP1	          39	           Correct_Rejections	S115_vsl_dprime
      -3.652	           2	          Fz	          39	           Correct_Rejections	S115_vsl_dprime
      -3.666	           3	          F3	          39	           Correct_Rejections	S115_vsl_dprime
      -3.148	           4	          F7	          39	           Correct_Rejections	S115_vsl_dprime
      -1.736	           5	         FC5	          39	           Correct_Rejections	S115_vsl_dprime
      -1.723	           6	         FC1	          39	           Correct_Rejections	S115_vsl_dprime
       0.361	           7	          C3	          39	           Correct_Rejections	S115_vsl_dprime
      -1.612	           8	          T7	          39	           Correct_Rejections	S115_vsl_dprime
      -0.738	           9	         CP5	          39	           Correct_Rejections	S115_vsl_dprime
       0.988	          10	         CP1	          39	           Correct_Rejections	S115_vsl_dprime
      -0.456	          11	          Pz	          39	           Correct_Rejections	S115_vsl_dprime
       0.653	          12	          P3	          39	           Correct_Rejections	S115_vsl_dprime
      -1.978	          13	          P7	          39	           Correct_Rejections	S115_vsl_dprime
      -1.057	          14	          O1	          39	           Correct_Rejections	S115_vsl_dprime
      -3.616	          15	          O2	          39	           Correct_Rejections	S115_vsl_dprime
      -1.344	          16	          P4	          39	           Correct_Rejections	S115_vsl_dprime
      -3.840	          17	          P8	          39	           Correct_Rejections	S115_vsl_dprime
      -2.026	          18	         CP6	          39	           Correct_Rejections	S115_vsl_dprime
       0.535	          19	         CP2	          39	           Correct_Rejections	S115_vsl_dprime
       1.212	          20	          CZ	          39	           Correct_Rejections	S115_vsl_dprime
       0.057	          21	          C4	          39	           Correct_Rejections	S115_vsl_dprime
      -0.764	          22	          T8	          39	           Correct_Rejections	S115_vsl_dprime
      -0.903	          23	         FC6	          39	           Correct_Rejections	S115_vsl_dprime
      -1.032	          24	         FC2	          39	           Correct_Rejections	S115_vsl_dprime
      -3.109	          25	          F4	          39	           Correct_Rejections	S115_vsl_dprime
      -1.231	          26	          F8	          39	           Correct_Rejections	S115_vsl_dprime
      -6.853	          27	         FP2	          39	           Correct_Rejections	S115_vsl_dprime
       0.852	           1	         FP1	          40	                 False_Alarms	S115_vsl_dprime
       4.994	           2	          Fz	          40	                 False_Alarms	S115_vsl_dprime
       3.982	           3	          F3	          40	                 False_Alarms	S115_vsl_dprime
       1.365	           4	          F7	          40	                 False_Alarms	S115_vsl_dprime
       3.078	           5	         FC5	          40	                 False_Alarms	S115_vsl_dprime
       6.001	           6	         FC1	          40	                 False_Alarms	S115_vsl_dprime
       7.277	           7	          C3	          40	                 False_Alarms	S115_vsl_dprime
       1.671	           8	          T7	          40	                 False_Alarms	S115_vsl_dprime
       4.269	           9	         CP5	          40	                 False_Alarms	S115_vsl_dprime
       7.284	          10	         CP1	          40	                 False_Alarms	S115_vsl_dprime
       5.620	          11	          Pz	          40	                 False_Alarms	S115_vsl_dprime
       5.327	          12	          P3	          40	                 False_Alarms	S115_vsl_dprime
       1.875	          13	          P7	          40	                 False_Alarms	S115_vsl_dprime
       2.660	          14	          O1	          40	                 False_Alarms	S115_vsl_dprime
      -0.044	          15	          O2	          40	                 False_Alarms	S115_vsl_dprime
       3.161	          16	          P4	          40	                 False_Alarms	S115_vsl_dprime
      -0.328	          17	          P8	          40	                 False_Alarms	S115_vsl_dprime
       1.599	          18	         CP6	          40	                 False_Alarms	S115_vsl_dprime
       6.053	          19	         CP2	          40	                 False_Alarms	S115_vsl_dprime
       8.830	          20	          CZ	          40	                 False_Alarms	S115_vsl_dprime
       5.552	          21	          C4	          40	                 False_Alarms	S115_vsl_dprime
       0.841	          22	          T8	          40	                 False_Alarms	S115_vsl_dprime
       2.135	          23	         FC6	          40	                 False_Alarms	S115_vsl_dprime
       7.155	          24	         FC2	          40	                 False_Alarms	S115_vsl_dprime
       3.649	          25	          F4	          40	                 False_Alarms	S115_vsl_dprime
       1.277	          26	          F8	          40	                 False_Alarms	S115_vsl_dprime
       1.032	          27	         FP2	          40	                 False_Alarms	S115_vsl_dprime
       2.942	           1	         FP1	          41	                          Old	S115_vsl_dprime
       5.689	           2	          Fz	          41	                          Old	S115_vsl_dprime
       3.414	           3	          F3	          41	                          Old	S115_vsl_dprime
       3.149	           4	          F7	          41	                          Old	S115_vsl_dprime
       3.834	           5	         FC5	          41	                          Old	S115_vsl_dprime
       6.172	           6	         FC1	          41	                          Old	S115_vsl_dprime
       5.773	           7	          C3	          41	                          Old	S115_vsl_dprime
       2.841	           8	          T7	          41	                          Old	S115_vsl_dprime
       4.127	           9	         CP5	          41	                          Old	S115_vsl_dprime
       5.153	          10	         CP1	          41	                          Old	S115_vsl_dprime
       3.426	          11	          Pz	          41	                          Old	S115_vsl_dprime
       4.860	          12	          P3	          41	                          Old	S115_vsl_dprime
       2.892	          13	          P7	          41	                          Old	S115_vsl_dprime
       1.996	          14	          O1	          41	                          Old	S115_vsl_dprime
      -0.044	          15	          O2	          41	                          Old	S115_vsl_dprime
       2.596	          16	          P4	          41	                          Old	S115_vsl_dprime
       1.072	          17	          P8	          41	                          Old	S115_vsl_dprime
       1.818	          18	         CP6	          41	                          Old	S115_vsl_dprime
       4.243	          19	         CP2	          41	                          Old	S115_vsl_dprime
       6.329	          20	          CZ	          41	                          Old	S115_vsl_dprime
       3.896	          21	          C4	          41	                          Old	S115_vsl_dprime
       1.733	          22	          T8	          41	                          Old	S115_vsl_dprime
       2.915	          23	         FC6	          41	                          Old	S115_vsl_dprime
       5.794	          24	         FC2	          41	                          Old	S115_vsl_dprime
       4.240	          25	          F4	          41	                          Old	S115_vsl_dprime
