       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
       0.821	          16	          P4	          37	                         Hits	S114_vsl_dprime
       3.955	          17	          P8	          37	                         Hits	S114_vsl_dprime
      -1.340	          18	         CP6	          37	                         Hits	S114_vsl_dprime
      -3.995	          19	         CP2	          37	                         Hits	S114_vsl_dprime
      -7.567	          20	          CZ	          37	                         Hits	S114_vsl_dprime
      -3.797	          21	          C4	          37	                         Hits	S114_vsl_dprime
      -1.793	          22	          T8	          37	                         Hits	S114_vsl_dprime
      -3.156	          23	         FC6	          37	                         Hits	S114_vsl_dprime
      -5.030	          24	         FC2	          37	                         Hits	S114_vsl_dprime
      -4.902	          25	          F4	          37	                         Hits	S114_vsl_dprime
      -2.800	          26	          F8	          37	                         Hits	S114_vsl_dprime
      -4.916	          27	         FP2	          37	                         Hits	S114_vsl_dprime
      -8.181	           1	         FP1	          38	                       Misses	S114_vsl_dprime
      -6.774	           2	          Fz	          38	                       Misses	S114_vsl_dprime
      -7.355	           3	          F3	          38	                       Misses	S114_vsl_dprime
      -5.530	           4	          F7	          38	                       Misses	S114_vsl_dprime
      -5.300	           5	         FC5	          38	                       Misses	S114_vsl_dprime
      -7.037	           6	         FC1	          38	                       Misses	S114_vsl_dprime
      -5.052	           7	          C3	          38	                       Misses	S114_vsl_dprime
      -3.513	           8	          T7	          38	                       Misses	S114_vsl_dprime
      -3.233	           9	         CP5	          38	                       Misses	S114_vsl_dprime
      -3.711	          10	         CP1	          38	                       Misses	S114_vsl_dprime
      -3.525	          11	          Pz	          38	                       Misses	S114_vsl_dprime
      -1.798	          12	          P3	          38	                       Misses	S114_vsl_dprime
      -0.317	          13	          P7	          38	                       Misses	S114_vsl_dprime
       0.914	          14	          O1	          38	                       Misses	S114_vsl_dprime
       2.089	          15	          O2	          38	                       Misses	S114_vsl_dprime
       0.212	          16	          P4	          38	                       Misses	S114_vsl_dprime
       3.968	          17	          P8	          38	                       Misses	S114_vsl_dprime
      -1.714	          18	         CP6	          38	                       Misses	S114_vsl_dprime
      -4.824	          19	         CP2	          38	                       Misses	S114_vsl_dprime
      -7.287	          20	          CZ	          38	                       Misses	S114_vsl_dprime
      -4.689	          21	          C4	          38	                       Misses	S114_vsl_dprime
      -3.270	          22	          T8	          38	                       Misses	S114_vsl_dprime
      -4.322	          23	         FC6	          38	                       Misses	S114_vsl_dprime
      -6.686	          24	         FC2	          38	                       Misses	S114_vsl_dprime
      -8.050	          25	          F4	          38	                       Misses	S114_vsl_dprime
      -5.308	          26	          F8	          38	                       Misses	S114_vsl_dprime
      -7.261	          27	         FP2	          38	                       Misses	S114_vsl_dprime
      -2.218	           1	         FP1	          39	           Correct_Rejections	S114_vsl_dprime
      -3.465	           2	          Fz	          39	           Correct_Rejections	S114_vsl_dprime
      -2.801	           3	          F3	          39	           Correct_Rejections	S114_vsl_dprime
      -1.753	           4	          F7	          39	           Correct_Rejections	S114_vsl_dprime
      -2.167	           5	         FC5	          39	           Correct_Rejections	S114_vsl_dprime
      -3.919	           6	         FC1	          39	           Correct_Rejections	S114_vsl_dprime
      -2.003	           7	          C3	          39	           Correct_Rejections	S114_vsl_dprime
      -1.355	           8	          T7	          39	           Correct_Rejections	S114_vsl_dprime
       0.075	           9	         CP5	          39	           Correct_Rejections	S114_vsl_dprime
      -1.410	          10	         CP1	          39	           Correct_Rejections	S114_vsl_dprime
       0.795	          11	          Pz	          39	           Correct_Rejections	S114_vsl_dprime
       1.963	          12	          P3	          39	           Correct_Rejections	S114_vsl_dprime
       4.625	          13	          P7	          39	           Correct_Rejections	S114_vsl_dprime
       4.445	          14	          O1	          39	           Correct_Rejections	S114_vsl_dprime
       5.422	          15	          O2	          39	           Correct_Rejections	S114_vsl_dprime
       3.334	          16	          P4	          39	           Correct_Rejections	S114_vsl_dprime
       5.480	          17	          P8	          39	           Correct_Rejections	S114_vsl_dprime
       1.829	          18	         CP6	          39	           Correct_Rejections	S114_vsl_dprime
      -1.400	          19	         CP2	          39	           Correct_Rejections	S114_vsl_dprime
      -4.606	          20	          CZ	          39	           Correct_Rejections	S114_vsl_dprime
      -1.954	          21	          C4	          39	           Correct_Rejections	S114_vsl_dprime
      -1.035	          22	          T8	          39	           Correct_Rejections	S114_vsl_dprime
      -3.136	          23	         FC6	          39	           Correct_Rejections	S114_vsl_dprime
      -3.315	          24	         FC2	          39	           Correct_Rejections	S114_vsl_dprime
      -1.365	          25	          F4	          39	           Correct_Rejections	S114_vsl_dprime
      -3.961	          26	          F8	          39	           Correct_Rejections	S114_vsl_dprime
      -3.631	          27	         FP2	          39	           Correct_Rejections	S114_vsl_dprime
      -4.438	           1	         FP1	          40	                 False_Alarms	S114_vsl_dprime
      -4.556	           2	          Fz	          40	                 False_Alarms	S114_vsl_dprime
      -4.336	           3	          F3	          40	                 False_Alarms	S114_vsl_dprime
      -4.677	           4	          F7	          40	                 False_Alarms	S114_vsl_dprime
      -4.064	           5	         FC5	          40	                 False_Alarms	S114_vsl_dprime
      -4.549	           6	         FC1	          40	                 False_Alarms	S114_vsl_dprime
      -3.469	           7	          C3	          40	                 False_Alarms	S114_vsl_dprime
      -3.727	           8	          T7	          40	                 False_Alarms	S114_vsl_dprime
      -1.501	           9	         CP5	          40	                 False_Alarms	S114_vsl_dprime
      -2.967	          10	         CP1	          40	                 False_Alarms	S114_vsl_dprime
      -0.224	          11	          Pz	          40	                 False_Alarms	S114_vsl_dprime
       0.705	          12	          P3	          40	                 False_Alarms	S114_vsl_dprime
       2.794	          13	          P7	          40	                 False_Alarms	S114_vsl_dprime
       3.317	          14	          O1	          40	                 False_Alarms	S114_vsl_dprime
       4.318	          15	          O2	          40	                 False_Alarms	S114_vsl_dprime
       3.360	          16	          P4	          40	                 False_Alarms	S114_vsl_dprime
       5.737	          17	          P8	          40	                 False_Alarms	S114_vsl_dprime
       1.586	          18	         CP6	          40	                 False_Alarms	S114_vsl_dprime
      -1.796	          19	         CP2	          40	                 False_Alarms	S114_vsl_dprime
      -5.605	          20	          CZ	          40	                 False_Alarms	S114_vsl_dprime
      -2.721	          21	          C4	          40	                 False_Alarms	S114_vsl_dprime
      -2.063	          22	          T8	          40	                 False_Alarms	S114_vsl_dprime
      -4.282	          23	         FC6	          40	                 False_Alarms	S114_vsl_dprime
      -4.474	          24	         FC2	          40	                 False_Alarms	S114_vsl_dprime
      -4.654	          25	          F4	          40	                 False_Alarms	S114_vsl_dprime
      -5.142	          26	          F8	          40	                 False_Alarms	S114_vsl_dprime
      -4.752	          27	         FP2	          40	                 False_Alarms	S114_vsl_dprime
      -6.939	           1	         FP1	          41	                          Old	S114_vsl_dprime
      -5.878	           2	          Fz	          41	                          Old	S114_vsl_dprime
      -6.605	           3	          F3	          41	                          Old	S114_vsl_dprime
      -5.442	           4	          F7	          41	                          Old	S114_vsl_dprime
      -5.571	           5	         FC5	          41	                          Old	S114_vsl_dprime
      -6.520	           6	         FC1	          41	                          Old	S114_vsl_dprime
      -5.157	           7	          C3	          41	                          Old	S114_vsl_dprime
      -4.093	           8	          T7	          41	                          Old	S114_vsl_dprime
      -3.190	           9	         CP5	          41	                          Old	S114_vsl_dprime
      -3.855	          10	         CP1	          41	                          Old	S114_vsl_dprime
      -2.806	          11	          Pz	          41	                          Old	S114_vsl_dprime
      -1.295	          12	          P3	          41	                          Old	S114_vsl_dprime
       0.324	          13	          P7	          41	                          Old	S114_vsl_dprime
       1.615	          14	          O1	          41	                          Old	S114_vsl_dprime
       2.321	          15	          O2	          41	                          Old	S114_vsl_dprime
       0.517	          16	          P4	          41	                          Old	S114_vsl_dprime
       3.962	          17	          P8	          41	                          Old	S114_vsl_dprime
      -1.527	          18	         CP6	          41	                          Old	S114_vsl_dprime
      -4.410	          19	         CP2	          41	                          Old	S114_vsl_dprime
