mlabel,value,chindex,chlabel,bini,binlabel,SubjID
n400,-11.977,14,O1,5,nonword_small_simple,S139_erp
n400,-11.821,15,O2,5,nonword_small_simple,S139_erp
n400,-4.652,16,P4,5,nonword_small_simple,S139_erp
n400,-10.650,17,P8,5,nonword_small_simple,S139_erp
n400,-1.980,18,CP6,5,nonword_small_simple,S139_erp
n400,0.949,19,CP2,5,nonword_small_simple,S139_erp
n400,5.896,20,CZ,5,nonword_small_simple,S139_erp
n400,2.251,21,C4,5,nonword_small_simple,S139_erp
n400,1.405,22,T8,5,nonword_small_simple,S139_erp
n400,1.552,23,FC6,5,nonword_small_simple,S139_erp
n400,6.849,24,FC2,5,nonword_small_simple,S139_erp
n400,4.265,25,F4,5,nonword_small_simple,S139_erp
n400,3.362,26,F8,5,nonword_small_simple,S139_erp
n400,-6.131,1,FP1,6,nonword_large_simple,S139_erp
n400,3.407,2,Fz,6,nonword_large_simple,S139_erp
n400,2.255,3,F3,6,nonword_large_simple,S139_erp
n400,-1.459,4,F7,6,nonword_large_simple,S139_erp
n400,3.135,5,FC5,6,nonword_large_simple,S139_erp
n400,4.488,6,FC1,6,nonword_large_simple,S139_erp
n400,3.129,7,C3,6,nonword_large_simple,S139_erp
n400,2.160,8,T7,6,nonword_large_simple,S139_erp
n400,0.199,9,CP5,6,nonword_large_simple,S139_erp
n400,3.400,10,CP1,6,nonword_large_simple,S139_erp
n400,4.044,11,Pz,6,nonword_large_simple,S139_erp
n400,0.737,12,P3,6,nonword_large_simple,S139_erp
n400,-4.454,13,P7,6,nonword_large_simple,S139_erp
n400,-6.890,14,O1,6,nonword_large_simple,S139_erp
n400,-6.211,15,O2,6,nonword_large_simple,S139_erp
n400,3.063,16,P4,6,nonword_large_simple,S139_erp
n400,-6.583,17,P8,6,nonword_large_simple,S139_erp
n400,0.738,18,CP6,6,nonword_large_simple,S139_erp
n400,5.374,19,CP2,6,nonword_large_simple,S139_erp
n400,5.803,20,CZ,6,nonword_large_simple,S139_erp
n400,5.208,21,C4,6,nonword_large_simple,S139_erp
n400,2.105,22,T8,6,nonword_large_simple,S139_erp
n400,3.594,23,FC6,6,nonword_large_simple,S139_erp
n400,5.432,24,FC2,6,nonword_large_simple,S139_erp
n400,3.809,25,F4,6,nonword_large_simple,S139_erp
n400,3.833,26,F8,6,nonword_large_simple,S139_erp
n400,-3.346,1,FP1,1,Critical_word_small_family,S140_erp
n400,2.324,2,Fz,1,Critical_word_small_family,S140_erp
n400,0.610,3,F3,1,Critical_word_small_family,S140_erp
n400,0.482,4,F7,1,Critical_word_small_family,S140_erp
n400,0.600,5,FC5,1,Critical_word_small_family,S140_erp
n400,0.948,6,FC1,1,Critical_word_small_family,S140_erp
n400,-0.168,7,C3,1,Critical_word_small_family,S140_erp
n400,0.678,8,T7,1,Critical_word_small_family,S140_erp
n400,0.745,9,CP5,1,Critical_word_small_family,S140_erp
n400,0.963,10,CP1,1,Critical_word_small_family,S140_erp
n400,3.834,11,Pz,1,Critical_word_small_family,S140_erp
n400,2.909,12,P3,1,Critical_word_small_family,S140_erp
n400,0.539,13,P7,1,Critical_word_small_family,S140_erp
n400,2.726,14,O1,1,Critical_word_small_family,S140_erp
n400,3.058,15,O2,1,Critical_word_small_family,S140_erp
n400,2.743,16,P4,1,Critical_word_small_family,S140_erp
n400,1.247,17,P8,1,Critical_word_small_family,S140_erp
n400,1.120,18,CP6,1,Critical_word_small_family,S140_erp
n400,2.108,19,CP2,1,Critical_word_small_family,S140_erp
n400,1.061,20,CZ,1,Critical_word_small_family,S140_erp
n400,0.674,21,C4,1,Critical_word_small_family,S140_erp
n400,-2.015,22,T8,1,Critical_word_small_family,S140_erp
n400,2.927,23,FC6,1,Critical_word_small_family,S140_erp
n400,1.980,24,FC2,1,Critical_word_small_family,S140_erp
n400,2.452,25,F4,1,Critical_word_small_family,S140_erp
n400,1.436,26,F8,1,Critical_word_small_family,S140_erp
n400,-1.613,1,FP1,2,Critical_word_large_family,S140_erp
n400,3.766,2,Fz,2,Critical_word_large_family,S140_erp
n400,2.238,3,F3,2,Critical_word_large_family,S140_erp
n400,0.876,4,F7,2,Critical_word_large_family,S140_erp
n400,2.285,5,FC5,2,Critical_word_large_family,S140_erp
n400,3.288,6,FC1,2,Critical_word_large_family,S140_erp
n400,2.296,7,C3,2,Critical_word_large_family,S140_erp
n400,0.719,8,T7,2,Critical_word_large_family,S140_erp
n400,3.386,9,CP5,2,Critical_word_large_family,S140_erp
n400,3.898,10,CP1,2,Critical_word_large_family,S140_erp
n400,6.618,11,Pz,2,Critical_word_large_family,S140_erp
n400,5.621,12,P3,2,Critical_word_large_family,S140_erp
n400,2.930,13,P7,2,Critical_word_large_family,S140_erp
n400,5.115,14,O1,2,Critical_word_large_family,S140_erp
n400,4.330,15,O2,2,Critical_word_large_family,S140_erp
n400,4.684,16,P4,2,Critical_word_large_family,S140_erp
n400,2.068,17,P8,2,Critical_word_large_family,S140_erp
n400,2.495,18,CP6,2,Critical_word_large_family,S140_erp
n400,4.613,19,CP2,2,Critical_word_large_family,S140_erp
n400,4.013,20,CZ,2,Critical_word_large_family,S140_erp
n400,2.519,21,C4,2,Critical_word_large_family,S140_erp
n400,-1.601,22,T8,2,Critical_word_large_family,S140_erp
n400,3.808,23,FC6,2,Critical_word_large_family,S140_erp
n400,4.188,24,FC2,2,Critical_word_large_family,S140_erp
n400,3.927,25,F4,2,Critical_word_large_family,S140_erp
n400,1.787,26,F8,2,Critical_word_large_family,S140_erp
n400,-0.796,1,FP1,3,nonword_small_complex,S140_erp
n400,2.592,2,Fz,3,nonword_small_complex,S140_erp
n400,0.572,3,F3,3,nonword_small_complex,S140_erp
n400,0.419,4,F7,3,nonword_small_complex,S140_erp
n400,1.256,5,FC5,3,nonword_small_complex,S140_erp
n400,1.270,6,FC1,3,nonword_small_complex,S140_erp
n400,0.990,7,C3,3,nonword_small_complex,S140_erp
n400,1.643,8,T7,3,nonword_small_complex,S140_erp
n400,2.671,9,CP5,3,nonword_small_complex,S140_erp
n400,4.299,10,CP1,3,nonword_small_complex,S140_erp
n400,4.957,11,Pz,3,nonword_small_complex,S140_erp
n400,3.489,12,P3,3,nonword_small_complex,S140_erp
n400,3.942,13,P7,3,nonword_small_complex,S140_erp
n400,3.785,14,O1,3,nonword_small_complex,S140_erp
n400,3.714,15,O2,3,nonword_small_complex,S140_erp
n400,3.765,16,P4,3,nonword_small_complex,S140_erp
n400,2.095,17,P8,3,nonword_small_complex,S140_erp
n400,1.195,18,CP6,3,nonword_small_complex,S140_erp
n400,3.758,19,CP2,3,nonword_small_complex,S140_erp
n400,3.513,20,CZ,3,nonword_small_complex,S140_erp
n400,1.864,21,C4,3,nonword_small_complex,S140_erp
n400,1.390,22,T8,3,nonword_small_complex,S140_erp
n400,1.812,23,FC6,3,nonword_small_complex,S140_erp
n400,3.785,24,FC2,3,nonword_small_complex,S140_erp
n400,1.960,25,F4,3,nonword_small_complex,S140_erp
n400,1.171,26,F8,3,nonword_small_complex,S140_erp
n400,-1.522,1,FP1,4,nonword_large_complex,S140_erp
n400,2.184,2,Fz,4,nonword_large_complex,S140_erp
n400,-0.299,3,F3,4,nonword_large_complex,S140_erp
n400,-0.944,4,F7,4,nonword_large_complex,S140_erp
n400,-0.338,5,FC5,4,nonword_large_complex,S140_erp
n400,-0.035,6,FC1,4,nonword_large_complex,S140_erp
n400,0.153,7,C3,4,nonword_large_complex,S140_erp
n400,0.226,8,T7,4,nonword_large_complex,S140_erp
n400,2.342,9,CP5,4,nonword_large_complex,S140_erp
n400,3.013,10,CP1,4,nonword_large_complex,S140_erp
n400,6.927,11,Pz,4,nonword_large_complex,S140_erp
n400,4.963,12,P3,4,nonword_large_complex,S140_erp
n400,2.800,13,P7,4,nonword_large_complex,S140_erp
n400,4.957,14,O1,4,nonword_large_complex,S140_erp
n400,5.222,15,O2,4,nonword_large_complex,S140_erp
n400,4.289,16,P4,4,nonword_large_complex,S140_erp
n400,3.222,17,P8,4,nonword_large_complex,S140_erp
n400,2.014,18,CP6,4,nonword_large_complex,S140_erp
n400,4.410,19,CP2,4,nonword_large_complex,S140_erp
n400,3.000,20,CZ,4,nonword_large_complex,S140_erp
n400,1.967,21,C4,4,nonword_large_complex,S140_erp
n400,-0.066,22,T8,4,nonword_large_complex,S140_erp
n400,2.150,23,FC6,4,nonword_large_complex,S140_erp
n400,3.108,24,FC2,4,nonword_large_complex,S140_erp
n400,2.393,25,F4,4,nonword_large_complex,S140_erp
n400,2.330,26,F8,4,nonword_large_complex,S140_erp
n400,-0.695,1,FP1,5,nonword_small_simple,S140_erp
n400,1.240,2,Fz,5,nonword_small_simple,S140_erp
n400,-0.182,3,F3,5,nonword_small_simple,S140_erp
n400,-0.154,4,F7,5,nonword_small_simple,S140_erp
n400,-0.577,5,FC5,5,nonword_small_simple,S140_erp
n400,0.395,6,FC1,5,nonword_small_simple,S140_erp
n400,-0.498,7,C3,5,nonword_small_simple,S140_erp
n400,-1.781,8,T7,5,nonword_small_simple,S140_erp
n400,0.046,9,CP5,5,nonword_small_simple,S140_erp
n400,2.017,10,CP1,5,nonword_small_simple,S140_erp
n400,3.977,11,Pz,5,nonword_small_simple,S140_erp
n400,2.975,12,P3,5,nonword_small_simple,S140_erp
n400,-0.985,13,P7,5,nonword_small_simple,S140_erp
n400,1.074,14,O1,5,nonword_small_simple,S140_erp
n400,1.472,15,O2,5,nonword_small_simple,S140_erp
n400,1.890,16,P4,5,nonword_small_simple,S140_erp
n400,0.424,17,P8,5,nonword_small_simple,S140_erp
n400,0.245,18,CP6,5,nonword_small_simple,S140_erp
n400,2.378,19,CP2,5,nonword_small_simple,S140_erp
n400,1.442,20,CZ,5,nonword_small_simple,S140_erp
n400,0.278,21,C4,5,nonword_small_simple,S140_erp
n400,-1.370,22,T8,5,nonword_small_simple,S140_erp
n400,1.555,23,FC6,5,nonword_small_simple,S140_erp
n400,1.995,24,FC2,5,nonword_small_simple,S140_erp
n400,1.326,25,F4,5,nonword_small_simple,S140_erp
n400,1.016,26,F8,5,nonword_small_simple,S140_erp
n400,1.922,1,FP1,6,nonword_large_simple,S140_erp
n400,1.266,2,Fz,6,nonword_large_simple,S140_erp
n400,0.957,3,F3,6,nonword_large_simple,S140_erp
n400,2.359,4,F7,6,nonword_large_simple,S140_erp
n400,0.991,5,FC5,6,nonword_large_simple,S140_erp
n400,0.825,6,FC1,6,nonword_large_simple,S140_erp
n400,-0.883,7,C3,6,nonword_large_simple,S140_erp
n400,-0.035,8,T7,6,nonword_large_simple,S140_erp
n400,1.439,9,CP5,6,nonword_large_simple,S140_erp
n400,1.428,10,CP1,6,nonword_large_simple,S140_erp
n400,3.206,11,Pz,6,nonword_large_simple,S140_erp
n400,4.009,12,P3,6,nonword_large_simple,S140_erp
n400,1.484,13,P7,6,nonword_large_simple,S140_erp
n400,3.708,14,O1,6,nonword_large_simple,S140_erp
n400,4.212,15,O2,6,nonword_large_simple,S140_erp
n400,2.910,16,P4,6,nonword_large_simple,S140_erp
n400,2.966,17,P8,6,nonword_large_simple,S140_erp
n400,0.548,18,CP6,6,nonword_large_simple,S140_erp
n400,1.371,19,CP2,6,nonword_large_simple,S140_erp
n400,0.325,20,CZ,6,nonword_large_simple,S140_erp
n400,0.122,21,C4,6,nonword_large_simple,S140_erp
n400,-0.948,22,T8,6,nonword_large_simple,S140_erp
n400,-0.243,23,FC6,6,nonword_large_simple,S140_erp
n400,1.070,24,FC2,6,nonword_large_simple,S140_erp
n400,0.509,25,F4,6,nonword_large_simple,S140_erp
n400,-0.217,26,F8,6,nonword_large_simple,S140_erp
n400,1.362,1,FP1,1,Critical_word_small_family,S141_erp
n400,-0.522,2,Fz,1,Critical_word_small_family,S141_erp
n400,-0.999,3,F3,1,Critical_word_small_family,S141_erp
n400,0.711,4,F7,1,Critical_word_small_family,S141_erp
n400,0.048,5,FC5,1,Critical_word_small_family,S141_erp
n400,-1.167,6,FC1,1,Critical_word_small_family,S141_erp
n400,-0.043,7,C3,1,Critical_word_small_family,S141_erp
n400,0.615,8,T7,1,Critical_word_small_family,S141_erp
n400,0.062,9,CP5,1,Critical_word_small_family,S141_erp
n400,-0.365,10,CP1,1,Critical_word_small_family,S141_erp
n400,2.228,11,Pz,1,Critical_word_small_family,S141_erp
n400,0.222,12,P3,1,Critical_word_small_family,S141_erp
n400,1.062,13,P7,1,Critical_word_small_family,S141_erp
n400,1.063,14,O1,1,Critical_word_small_family,S141_erp
n400,2.433,15,O2,1,Critical_word_small_family,S141_erp
n400,1.223,16,P4,1,Critical_word_small_family,S141_erp
n400,2.135,17,P8,1,Critical_word_small_family,S141_erp
n400,-0.108,18,CP6,1,Critical_word_small_family,S141_erp
n400,-0.506,19,CP2,1,Critical_word_small_family,S141_erp
n400,-0.924,20,CZ,1,Critical_word_small_family,S141_erp
n400,-0.880,21,C4,1,Critical_word_small_family,S141_erp
n400,-0.474,22,T8,1,Critical_word_small_family,S141_erp
n400,-0.208,23,FC6,1,Critical_word_small_family,S141_erp
n400,-1.480,24,FC2,1,Critical_word_small_family,S141_erp
n400,-0.146,25,F4,1,Critical_word_small_family,S141_erp
n400,0.164,26,F8,1,Critical_word_small_family,S141_erp
n400,5.087,1,FP1,2,Critical_word_large_family,S141_erp
n400,3.344,2,Fz,2,Critical_word_large_family,S141_erp
n400,2.249,3,F3,2,Critical_word_large_family,S141_erp
n400,2.478,4,F7,2,Critical_word_large_family,S141_erp
n400,2.938,5,FC5,2,Critical_word_large_family,S141_erp
n400,2.666,6,FC1,2,Critical_word_large_family,S141_erp
n400,3.785,7,C3,2,Critical_word_large_family,S141_erp
n400,3.011,8,T7,2,Critical_word_large_family,S141_erp
n400,3.135,9,CP5,2,Critical_word_large_family,S141_erp
n400,4.175,10,CP1,2,Critical_word_large_family,S141_erp
n400,4.699,11,Pz,2,Critical_word_large_family,S141_erp
n400,3.563,12,P3,2,Critical_word_large_family,S141_erp
n400,3.649,13,P7,2,Critical_word_large_family,S141_erp
n400,3.017,14,O1,2,Critical_word_large_family,S141_erp
n400,4.406,15,O2,2,Critical_word_large_family,S141_erp
n400,4.453,16,P4,2,Critical_word_large_family,S141_erp
n400,5.114,17,P8,2,Critical_word_large_family,S141_erp
n400,3.310,18,CP6,2,Critical_word_large_family,S141_erp
n400,3.862,19,CP2,2,Critical_word_large_family,S141_erp
n400,2.193,20,CZ,2,Critical_word_large_family,S141_erp
n400,2.592,21,C4,2,Critical_word_large_family,S141_erp
n400,1.556,22,T8,2,Critical_word_large_family,S141_erp
n400,2.797,23,FC6,2,Critical_word_large_family,S141_erp
n400,2.874,24,FC2,2,Critical_word_large_family,S141_erp
n400,3.176,25,F4,2,Critical_word_large_family,S141_erp
n400,2.890,26,F8,2,Critical_word_large_family,S141_erp
n400,4.966,1,FP1,3,nonword_small_complex,S141_erp
n400,1.449,2,Fz,3,nonword_small_complex,S141_erp
n400,1.101,3,F3,3,nonword_small_complex,S141_erp
n400,1.341,4,F7,3,nonword_small_complex,S141_erp
n400,1.660,5,FC5,3,nonword_small_complex,S141_erp
n400,2.167,6,FC1,3,nonword_small_complex,S141_erp
n400,2.220,7,C3,3,nonword_small_complex,S141_erp
n400,1.643,8,T7,3,nonword_small_complex,S141_erp
n400,1.311,9,CP5,3,nonword_small_complex,S141_erp
n400,2.475,10,CP1,3,nonword_small_complex,S141_erp
n400,2.871,11,Pz,3,nonword_small_complex,S141_erp
n400,1.499,12,P3,3,nonword_small_complex,S141_erp
n400,2.879,13,P7,3,nonword_small_complex,S141_erp
n400,2.502,14,O1,3,nonword_small_complex,S141_erp
n400,3.491,15,O2,3,nonword_small_complex,S141_erp
n400,3.184,16,P4,3,nonword_small_complex,S141_erp
n400,3.867,17,P8,3,nonword_small_complex,S141_erp
n400,1.898,18,CP6,3,nonword_small_complex,S141_erp
n400,2.329,19,CP2,3,nonword_small_complex,S141_erp
n400,1.607,20,CZ,3,nonword_small_complex,S141_erp
n400,1.091,21,C4,3,nonword_small_complex,S141_erp
n400,0.346,22,T8,3,nonword_small_complex,S141_erp
n400,1.415,23,FC6,3,nonword_small_complex,S141_erp
n400,1.386,24,FC2,3,nonword_small_complex,S141_erp
n400,1.396,25,F4,3,nonword_small_complex,S141_erp
n400,0.975,26,F8,3,nonword_small_complex,S141_erp
n400,6.721,1,FP1,4,nonword_large_complex,S141_erp
n400,3.070,2,Fz,4,nonword_large_complex,S141_erp
n400,1.733,3,F3,4,nonword_large_complex,S141_erp
n400,3.511,4,F7,4,nonword_large_complex,S141_erp
n400,3.472,5,FC5,4,nonword_large_complex,S141_erp
n400,4.037,6,FC1,4,nonword_large_complex,S141_erp
n400,4.265,7,C3,4,nonword_large_complex,S141_erp
n400,4.506,8,T7,4,nonword_large_complex,S141_erp
n400,2.641,9,CP5,4,nonword_large_complex,S141_erp
n400,4.976,10,CP1,4,nonword_large_complex,S141_erp
n400,6.147,11,Pz,4,nonword_large_complex,S141_erp
n400,2.535,12,P3,4,nonword_large_complex,S141_erp
n400,4.424,13,P7,4,nonword_large_complex,S141_erp
n400,2.104,14,O1,4,nonword_large_complex,S141_erp
n400,4.297,15,O2,4,nonword_large_complex,S141_erp
n400,4.303,16,P4,4,nonword_large_complex,S141_erp
n400,5.632,17,P8,4,nonword_large_complex,S141_erp
n400,2.482,18,CP6,4,nonword_large_complex,S141_erp
n400,4.560,19,CP2,4,nonword_large_complex,S141_erp
n400,1.232,20,CZ,4,nonword_large_complex,S141_erp
n400,0.697,21,C4,4,nonword_large_complex,S141_erp
n400,0.673,22,T8,4,nonword_large_complex,S141_erp
n400,2.018,23,FC6,4,nonword_large_complex,S141_erp
n400,3.122,24,FC2,4,nonword_large_complex,S141_erp
n400,1.985,25,F4,4,nonword_large_complex,S141_erp
n400,0.747,26,F8,4,nonword_large_complex,S141_erp
n400,-0.143,1,FP1,5,nonword_small_simple,S141_erp
n400,0.004,2,Fz,5,nonword_small_simple,S141_erp
n400,-1.322,3,F3,5,nonword_small_simple,S141_erp
n400,-0.186,4,F7,5,nonword_small_simple,S141_erp
n400,-0.494,5,FC5,5,nonword_small_simple,S141_erp
n400,-0.099,6,FC1,5,nonword_small_simple,S141_erp
n400,0.161,7,C3,5,nonword_small_simple,S141_erp
n400,-0.050,8,T7,5,nonword_small_simple,S141_erp
n400,-0.894,9,CP5,5,nonword_small_simple,S141_erp
n400,0.789,10,CP1,5,nonword_small_simple,S141_erp
n400,0.899,11,Pz,5,nonword_small_simple,S141_erp
n400,-0.036,12,P3,5,nonword_small_simple,S141_erp
n400,0.700,13,P7,5,nonword_small_simple,S141_erp
n400,1.000,14,O1,5,nonword_small_simple,S141_erp
n400,1.502,15,O2,5,nonword_small_simple,S141_erp
n400,1.536,16,P4,5,nonword_small_simple,S141_erp
n400,2.249,17,P8,5,nonword_small_simple,S141_erp
n400,-0.210,18,CP6,5,nonword_small_simple,S141_erp
n400,0.816,19,CP2,5,nonword_small_simple,S141_erp
n400,0.462,20,CZ,5,nonword_small_simple,S141_erp
n400,-0.042,21,C4,5,nonword_small_simple,S141_erp
n400,-0.727,22,T8,5,nonword_small_simple,S141_erp
n400,0.414,23,FC6,5,nonword_small_simple,S141_erp
n400,0.400,24,FC2,5,nonword_small_simple,S141_erp
n400,0.826,25,F4,5,nonword_small_simple,S141_erp
n400,-0.059,26,F8,5,nonword_small_simple,S141_erp
n400,0.985,1,FP1,6,nonword_large_simple,S141_erp
n400,1.215,2,Fz,6,nonword_large_simple,S141_erp
n400,1.031,3,F3,6,nonword_large_simple,S141_erp
n400,1.791,4,F7,6,nonword_large_simple,S141_erp
n400,1.958,5,FC5,6,nonword_large_simple,S141_erp
n400,1.761,6,FC1,6,nonword_large_simple,S141_erp
n400,2.075,7,C3,6,nonword_large_simple,S141_erp
n400,1.152,8,T7,6,nonword_large_simple,S141_erp
n400,1.842,9,CP5,6,nonword_large_simple,S141_erp
n400,1.452,10,CP1,6,nonword_large_simple,S141_erp
n400,1.543,11,Pz,6,nonword_large_simple,S141_erp
n400,1.469,12,P3,6,nonword_large_simple,S141_erp
n400,2.812,13,P7,6,nonword_large_simple,S141_erp
n400,1.735,14,O1,6,nonword_large_simple,S141_erp
n400,1.379,15,O2,6,nonword_large_simple,S141_erp
n400,1.467,16,P4,6,nonword_large_simple,S141_erp
n400,2.963,17,P8,6,nonword_large_simple,S141_erp
n400,1.280,18,CP6,6,nonword_large_simple,S141_erp
n400,1.204,19,CP2,6,nonword_large_simple,S141_erp
n400,1.090,20,CZ,6,nonword_large_simple,S141_erp
n400,1.732,21,C4,6,nonword_large_simple,S141_erp
n400,1.201,22,T8,6,nonword_large_simple,S141_erp
n400,1.464,23,FC6,6,nonword_large_simple,S141_erp
n400,0.890,24,FC2,6,nonword_large_simple,S141_erp
n400,1.494,25,F4,6,nonword_large_simple,S141_erp
n400,0.467,26,F8,6,nonword_large_simple,S141_erp
n400,5.479,1,FP1,1,Critical_word_small_family,S143_erp
n400,6.367,2,Fz,1,Critical_word_small_family,S143_erp
n400,6.365,3,F3,1,Critical_word_small_family,S143_erp
n400,8.440,4,F7,1,Critical_word_small_family,S143_erp
n400,6.710,5,FC5,1,Critical_word_small_family,S143_erp
n400,5.180,6,FC1,1,Critical_word_small_family,S143_erp
n400,5.940,7,C3,1,Critical_word_small_family,S143_erp
n400,5.283,8,T7,1,Critical_word_small_family,S143_erp
n400,5.907,9,CP5,1,Critical_word_small_family,S143_erp
n400,6.952,10,CP1,1,Critical_word_small_family,S143_erp
n400,7.695,11,Pz,1,Critical_word_small_family,S143_erp
n400,6.671,12,P3,1,Critical_word_small_family,S143_erp
n400,4.155,13,P7,1,Critical_word_small_family,S143_erp
n400,3.168,14,O1,1,Critical_word_small_family,S143_erp
n400,3.465,15,O2,1,Critical_word_small_family,S143_erp
n400,7.589,16,P4,1,Critical_word_small_family,S143_erp
n400,3.645,17,P8,1,Critical_word_small_family,S143_erp
n400,6.502,18,CP6,1,Critical_word_small_family,S143_erp
n400,7.672,19,CP2,1,Critical_word_small_family,S143_erp
n400,5.602,20,CZ,1,Critical_word_small_family,S143_erp
n400,3.251,21,C4,1,Critical_word_small_family,S143_erp
n400,3.887,22,T8,1,Critical_word_small_family,S143_erp
n400,5.478,23,FC6,1,Critical_word_small_family,S143_erp
n400,5.505,24,FC2,1,Critical_word_small_family,S143_erp
n400,6.671,25,F4,1,Critical_word_small_family,S143_erp
n400,7.750,26,F8,1,Critical_word_small_family,S143_erp
n400,6.971,1,FP1,2,Critical_word_large_family,S143_erp
n400,-2.676,2,Fz,2,Critical_word_large_family,S143_erp
n400,-0.117,3,F3,2,Critical_word_large_family,S143_erp
n400,0.961,4,F7,2,Critical_word_large_family,S143_erp
n400,-0.207,5,FC5,2,Critical_word_large_family,S143_erp
n400,-1.891,6,FC1,2,Critical_word_large_family,S143_erp
n400,-0.965,7,C3,2,Critical_word_large_family,S143_erp
n400,-0.177,8,T7,2,Critical_word_large_family,S143_erp
n400,0.130,9,CP5,2,Critical_word_large_family,S143_erp
n400,2.211,10,CP1,2,Critical_word_large_family,S143_erp
n400,2.920,11,Pz,2,Critical_word_large_family,S143_erp
n400,2.018,12,P3,2,Critical_word_large_family,S143_erp
n400,1.020,13,P7,2,Critical_word_large_family,S143_erp
n400,1.024,14,O1,2,Critical_word_large_family,S143_erp
n400,1.075,15,O2,2,Critical_word_large_family,S143_erp
n400,3.155,16,P4,2,Critical_word_large_family,S143_erp
n400,1.487,17,P8,2,Critical_word_large_family,S143_erp
n400,1.930,18,CP6,2,Critical_word_large_family,S143_erp
n400,-0.046,19,CP2,2,Critical_word_large_family,S143_erp
n400,-0.212,20,CZ,2,Critical_word_large_family,S143_erp
n400,2.148,21,C4,2,Critical_word_large_family,S143_erp
n400,1.168,22,T8,2,Critical_word_large_family,S143_erp
n400,1.970,23,FC6,2,Critical_word_large_family,S143_erp
n400,-1.300,24,FC2,2,Critical_word_large_family,S143_erp
n400,0.103,25,F4,2,Critical_word_large_family,S143_erp
n400,3.185,26,F8,2,Critical_word_large_family,S143_erp
n400,1.546,1,FP1,3,nonword_small_complex,S143_erp
n400,-0.026,2,Fz,3,nonword_small_complex,S143_erp
n400,6.727,3,F3,3,nonword_small_complex,S143_erp
n400,5.037,4,F7,3,nonword_small_complex,S143_erp
n400,0.679,5,FC5,3,nonword_small_complex,S143_erp
